CMDLINE /opt/anaconda3/envs/aas2/bin/python /Users/noemivalentini/Desktop/deep_ga/cartpole/a2c/cartpole_a2c.py
MEM 341.515625 1706267953.1972
MEM 341.546875 1706267953.2981
MEM 341.515625 1706267953.3990
MEM 341.515625 1706267953.5014
MEM 341.707031 1706267953.6044
MEM 341.707031 1706267953.7053
MEM 341.707031 1706267953.8067
MEM 341.757812 1706267953.9093
MEM 341.757812 1706267954.0145
MEM 341.839844 1706267954.1198
MEM 341.808594 1706267954.2244
MEM 341.816406 1706267954.3246
MEM 342.246094 1706267954.4252
MEM 342.246094 1706267954.5274
MEM 342.566406 1706267954.6282
MEM 342.546875 1706267954.7287
MEM 342.546875 1706267954.8301
MEM 343.027344 1706267954.9350
MEM 342.996094 1706267955.0362
MEM 342.996094 1706267955.1366
MEM 343.042969 1706267955.2887
MEM 343.308594 1706267955.3913
MEM 343.332031 1706267955.4919
MEM 343.359375 1706267955.5965
MEM 343.464844 1706267955.6996
MEM 343.464844 1706267955.8011
MEM 343.464844 1706267955.9041
MEM 343.484375 1706267956.0046
MEM 343.484375 1706267956.1063
MEM 343.511719 1706267956.2066
MEM 343.718750 1706267956.3071
MEM 343.718750 1706267956.4076
MEM 344.187500 1706267956.5129
MEM 344.300781 1706267956.6164
MEM 344.300781 1706267956.7193
MEM 344.531250 1706267956.8197
MEM 344.531250 1706267956.9225
MEM 344.535156 1706267957.0257
MEM 344.941406 1706267957.1263
MEM 344.941406 1706267957.2312
MEM 344.941406 1706267957.3324
MEM 345.296875 1706267957.4353
MEM 345.296875 1706267957.5359
MEM 345.382812 1706267957.6371
MEM 345.507812 1706267957.7382
MEM 345.527344 1706267957.8387
MEM 345.558594 1706267957.9443
MEM 345.527344 1706267958.0449
MEM 345.527344 1706267958.1454
MEM 345.582031 1706267958.2503
MEM 345.613281 1706267958.3540
MEM 345.613281 1706267958.4608
MEM 345.769531 1706267958.5635
MEM 345.742188 1706267958.6682
MEM 345.742188 1706267958.7694
MEM 346.117188 1706267958.8703
MEM 346.050781 1706267958.9725
MEM 346.050781 1706267959.0759
MEM 346.457031 1706267959.1781
MEM 346.457031 1706267959.2788
MEM 346.937500 1706267959.3825
MEM 346.937500 1706267959.4844
MEM 347.167969 1706267959.5898
MEM 347.171875 1706267959.6914
MEM 347.320312 1706267959.7921
MEM 347.875000 1706267959.8973
MEM 347.898438 1706267959.9998
MEM 348.000000 1706267960.1050
MEM 348.000000 1706267960.2054
MEM 348.000000 1706267960.3096
MEM 348.000000 1706267960.4148
MEM 348.000000 1706267960.5194
MEM 348.042969 1706267960.6227
MEM 348.011719 1706267960.7230
MEM 348.011719 1706267960.8243
MEM 348.296875 1706267960.9247
MEM 348.218750 1706267961.0315
MEM 348.218750 1706267961.1327
MEM 348.464844 1706267961.2331
MEM 348.449219 1706267961.3354
MEM 348.449219 1706267961.4406
MEM 348.750000 1706267961.5458
MEM 348.785156 1706267961.6479
MEM 349.066406 1706267961.7514
MEM 349.226562 1706267961.8517
MEM 349.277344 1706267961.9521
MEM 349.835938 1706267962.0524
MEM 349.839844 1706267962.1544
MEM 349.867188 1706267962.2550
MEM 349.898438 1706267962.3556
MEM 349.867188 1706267962.4576
MEM 349.867188 1706267962.5582
MEM 349.867188 1706267962.6632
MEM 349.882812 1706267962.7661
MEM 349.882812 1706267962.8700
MEM 349.882812 1706267962.9729
MEM 350.046875 1706267963.0757
MEM 350.046875 1706267963.1777
MEM 350.078125 1706267963.2802
MEM 350.328125 1706267963.3851
MEM 350.328125 1706267963.4882
MEM 350.328125 1706267963.5890
MEM 350.605469 1706267963.6915
MEM 350.605469 1706267963.7918
MEM 350.652344 1706267963.8985
MEM 351.117188 1706267963.9999
MEM 351.125000 1706267964.1019
MEM 351.457031 1706267964.2060
MEM 351.496094 1706267964.3106
MEM 352.144531 1706267964.4144
MEM 352.148438 1706267964.5169
MEM 352.167969 1706267964.6806
MEM 352.199219 1706267964.7858
MEM 352.167969 1706267964.8911
MEM 352.167969 1706267964.9914
MEM 352.167969 1706267965.0918
MEM 352.167969 1706267965.1953
MEM 352.167969 1706267965.3003
MEM 352.332031 1706267965.4056
MEM 352.332031 1706267965.5098
MEM 352.332031 1706267965.6127
MEM 352.542969 1706267965.7131
MEM 352.542969 1706267965.8143
MEM 352.542969 1706267965.9803
MEM 352.886719 1706267966.0806
MEM 352.886719 1706267966.1815
MEM 352.886719 1706267966.2826
MEM 353.230469 1706267966.3831
MEM 353.230469 1706267966.4848
MEM 353.242188 1706267966.5857
MEM 353.554688 1706267966.6872
MEM 353.554688 1706267966.7892
MEM 353.628906 1706267966.8929
MEM 353.878906 1706267966.9944
MEM 353.890625 1706267967.0973
MEM 353.890625 1706267967.2345
MEM 353.890625 1706267967.3353
MEM 353.929688 1706267967.4384
MEM 353.929688 1706267967.5391
MEM 353.929688 1706267967.6419
MEM 354.031250 1706267967.7423
MEM 354.031250 1706267967.8468
MEM 354.031250 1706267967.9489
MEM 354.054688 1706267968.0526
MEM 354.054688 1706267968.1548
MEM 354.054688 1706267968.2572
MEM 354.515625 1706267968.3586
MEM 354.515625 1706267968.4598
MEM 354.515625 1706267968.5621
MEM 354.871094 1706267968.6626
MEM 354.871094 1706267968.7651
MEM 355.292969 1706267968.8696
MEM 355.292969 1706267968.9700
MEM 355.324219 1706267969.0751
MEM 355.460938 1706267969.1785
MEM 355.515625 1706267969.2789
MEM 355.828125 1706267969.3800
MEM 355.835938 1706267969.4815
MEM 355.847656 1706267969.5826
MEM 355.859375 1706267969.6830
MEM 355.859375 1706267969.7832
MEM 356.125000 1706267969.8835
MEM 356.125000 1706267969.9887
MEM 356.125000 1706267970.0920
MEM 356.382812 1706267970.1927
MEM 356.382812 1706267970.2975
MEM 356.535156 1706267970.4000
MEM 356.503906 1706267970.5011
MEM 356.503906 1706267970.6014
MEM 356.839844 1706267970.7066
MEM 356.839844 1706267970.8068
MEM 356.843750 1706267970.9104
MEM 357.339844 1706267971.0131
MEM 357.339844 1706267971.1146
MEM 357.351562 1706267971.2197
MEM 357.792969 1706267971.3249
MEM 357.812500 1706267971.4263
MEM 357.871094 1706267971.5287
MEM 358.066406 1706267971.6329
MEM 358.085938 1706267971.7333
MEM 358.117188 1706267971.8353
MEM 358.085938 1706267971.9365
MEM 358.085938 1706267972.0379
MEM 358.085938 1706267972.1394
MEM 358.085938 1706267972.2403
MEM 358.085938 1706267972.3429
MEM 358.222656 1706267972.4443
MEM 358.222656 1706267972.5447
MEM 358.222656 1706267972.6467
MEM 358.367188 1706267972.7493
MEM 358.367188 1706267972.8546
MEM 358.972656 1706267972.9595
MEM 358.972656 1706267973.0634
MEM 358.972656 1706267973.1641
MEM 359.515625 1706267973.2668
MEM 359.515625 1706267973.3697
MEM 359.546875 1706267973.4721
MEM 359.765625 1706267973.5738
MEM 359.816406 1706267973.6762
MEM 360.253906 1706267973.7811
MEM 360.253906 1706267973.8857
MEM 360.273438 1706267973.9905
MEM 360.273438 1706267974.0918
MEM 360.273438 1706267974.1926
MEM 360.273438 1706267974.2932
MEM 360.273438 1706267974.3937
MEM 360.273438 1706267974.4944
MEM 360.273438 1706267974.5987
MEM 360.343750 1706267974.6998
MEM 360.343750 1706267974.8003
MEM 360.343750 1706267974.9016
MEM 360.488281 1706267975.0039
MEM 360.488281 1706267975.1045
MEM 360.507812 1706267975.2085
MEM 360.976562 1706267975.3159
MEM 360.976562 1706267975.4202
MEM 361.066406 1706267975.5232
MEM 361.261719 1706267975.6281
MEM 361.261719 1706267975.7322
MEM 361.765625 1706267975.8335
MEM 361.769531 1706267975.9340
MEM 361.820312 1706267976.0343
MEM 362.039062 1706267976.1346
MEM 362.039062 1706267976.2356
MEM 362.054688 1706267976.3386
MEM 362.152344 1706267976.4435
MEM 362.152344 1706267976.5487
MEM 362.410156 1706267976.6502
MEM 362.437500 1706267976.7541
MEM 362.437500 1706267976.8548
MEM 362.515625 1706267976.9597
MEM 362.515625 1706267977.0616
MEM 362.562500 1706267977.1659
MEM 362.621094 1706267977.2704
MEM 362.621094 1706267977.3710
MEM 362.777344 1706267977.4761
MEM 362.777344 1706267977.5813
MEM 363.238281 1706267977.6835
MEM 363.332031 1706267977.7844
MEM 363.332031 1706267977.8884
MEM 363.828125 1706267977.9919
MEM 363.890625 1706267978.0932
MEM 364.035156 1706267978.1937
MEM 364.093750 1706267978.2941
MEM 364.121094 1706267978.3967
MEM 364.121094 1706267978.5003
MEM 364.121094 1706267978.6035
MEM 364.121094 1706267978.7072
MEM 364.277344 1706267978.8123
MEM 364.277344 1706267978.9175
MEM 364.281250 1706267979.0188
MEM 364.281250 1706267979.1195
MEM 364.332031 1706267979.2254
MEM 364.621094 1706267979.3283
MEM 364.621094 1706267979.4316
MEM 364.621094 1706267979.5330
MEM 365.066406 1706267979.6341
MEM 365.066406 1706267979.7349
MEM 365.066406 1706267979.8364
MEM 365.394531 1706267979.9376
MEM 365.394531 1706267980.0398
MEM 365.394531 1706267980.1416
MEM 366.000000 1706267980.2440
MEM 366.003906 1706267980.3492
MEM 366.078125 1706267980.4539
MEM 366.316406 1706267980.5577
MEM 366.335938 1706267980.6606
MEM 366.371094 1706267980.7655
MEM 366.371094 1706267980.8699
MEM 366.371094 1706267980.9722
MEM 366.371094 1706267981.0733
MEM 366.371094 1706267981.1747
MEM 366.425781 1706267981.2756
MEM 366.425781 1706267981.3801
MEM 366.437500 1706267981.4841
MEM 366.507812 1706267981.5844
MEM 366.507812 1706267981.6863
MEM 366.507812 1706267981.7912
MEM 366.730469 1706267981.8921
MEM 366.730469 1706267981.9933
MEM 366.734375 1706267982.0969
MEM 366.976562 1706267982.2004
MEM 367.011719 1706267982.3049
MEM 367.332031 1706267982.4061
MEM 367.335938 1706267982.5098
MEM 367.371094 1706267982.6103
MEM 367.632812 1706267982.7109
MEM 367.632812 1706267982.8118
MEM 367.691406 1706267982.9144
MEM 368.089844 1706267983.0146
MEM 368.093750 1706267983.1178
MEM 368.113281 1706267983.2214
MEM 368.214844 1706267983.3217
MEM 368.214844 1706267983.4236
MEM 368.214844 1706267983.5247
MEM 368.289062 1706267983.6264
MEM 368.289062 1706267983.7317
MEM 368.570312 1706267983.8349
MEM 368.585938 1706267983.9394
MEM 368.636719 1706267984.0440
MEM 369.062500 1706267984.1469
MEM 369.062500 1706267984.2494
MEM 369.468750 1706267984.3508
MEM 369.468750 1706267984.4545
MEM 369.585938 1706267984.5596
MEM 369.625000 1706267984.6646
MEM 369.625000 1706267984.7650
MEM 369.656250 1706267984.8702
MEM 370.050781 1706267984.9730
MEM 370.054688 1706267985.0745
MEM 370.234375 1706267985.1788
MEM 370.500000 1706267985.2810
MEM 370.515625 1706267985.3815
MEM 370.601562 1706267985.4831
MEM 370.570312 1706267985.5885
MEM 370.570312 1706267985.6918
MEM 370.570312 1706267985.7938
MEM 370.570312 1706267985.8977
MEM 370.570312 1706267985.9994
MEM 370.601562 1706267986.1021
MEM 370.601562 1706267986.2073
MEM 370.769531 1706267986.3091
MEM 370.988281 1706267986.4125
MEM 370.988281 1706267986.5138
MEM 371.359375 1706267986.6170
MEM 371.335938 1706267986.7203
MEM 371.355469 1706267986.8240
MEM 371.664062 1706267986.9280
MEM 371.664062 1706267987.0283
MEM 371.800781 1706267987.1317
MEM 372.082031 1706267987.2344
MEM 372.164062 1706267987.3360
MEM 372.621094 1706267987.4369
MEM 372.648438 1706267987.5379
MEM 372.648438 1706267987.6409
MEM 372.726562 1706267987.7420
MEM 372.726562 1706267987.9052
MEM 372.757812 1706267988.0104
MEM 372.867188 1706267988.1156
MEM 372.867188 1706267988.2201
MEM 372.941406 1706267988.3204
MEM 372.941406 1706267988.4209
MEM 372.941406 1706267988.5216
MEM 373.128906 1706267988.6227
MEM 373.128906 1706267988.7236
MEM 373.160156 1706267988.8246
MEM 373.476562 1706267988.9254
MEM 373.476562 1706267989.0265
MEM 373.695312 1706267989.1269
MEM 373.703125 1706267989.2272
MEM 373.710938 1706267989.3282
MEM 373.730469 1706267989.4292
MEM 374.128906 1706267989.5315
MEM 374.156250 1706267989.6365
MEM 374.531250 1706267989.7372
MEM 374.867188 1706267989.8382
MEM 374.886719 1706267989.9429
MEM 374.933594 1706267990.0474
MEM 374.933594 1706267990.1484
MEM 374.933594 1706267990.2519
MEM 375.023438 1706267990.3536
MEM 375.023438 1706267990.4553
MEM 375.023438 1706267990.5568
MEM 375.113281 1706267990.6617
MEM 375.113281 1706267990.7667
MEM 375.312500 1706267990.8711
MEM 375.312500 1706267990.9755
MEM 375.312500 1706267991.0759
MEM 375.312500 1706267991.1806
MEM 375.312500 1706267991.2841
MEM 375.445312 1706267991.3885
MEM 375.445312 1706267991.4918
MEM 375.460938 1706267991.6083
MEM 375.804688 1706267991.7108
MEM 375.804688 1706267991.8120
MEM 375.835938 1706267991.9140
MEM 376.156250 1706267992.0154
MEM 376.222656 1706267992.1165
MEM 376.609375 1706267992.2175
MEM 376.628906 1706267992.3203
MEM 376.660156 1706267992.4249
MEM 376.628906 1706267992.5302
MEM 376.628906 1706267992.6304
MEM 376.660156 1706267992.7317
MEM 376.660156 1706267992.8361
MEM 376.824219 1706267992.9396
MEM 376.824219 1706267993.0440
MEM 377.199219 1706267993.1449
MEM 377.269531 1706267993.2458
MEM 377.269531 1706267993.3467
MEM 377.664062 1706267993.4515
MEM 377.664062 1706267993.5547
MEM 377.703125 1706267993.6578
MEM 378.039062 1706267993.7612
MEM 378.039062 1706267993.8622
MEM 378.109375 1706267993.9645
MEM 378.425781 1706267994.0690
MEM 378.484375 1706267994.1721
MEM 379.097656 1706267994.2730
MEM 379.074219 1706267994.3749
MEM 379.089844 1706267994.4755
MEM 379.121094 1706267994.5783
MEM 379.089844 1706267994.6803
MEM 379.089844 1706267994.7826
MEM 379.136719 1706267994.8896
MEM 379.136719 1706267994.9923
MEM 379.136719 1706267995.0970
MEM 379.152344 1706267995.2016
MEM 379.152344 1706267995.3031
MEM 379.152344 1706267995.4036
MEM 379.480469 1706267995.5078
MEM 379.480469 1706267995.6093
MEM 379.480469 1706267995.7108
MEM 379.660156 1706267995.8161
MEM 379.667969 1706267995.9203
MEM 379.894531 1706267996.0224
MEM 379.894531 1706267996.1230
MEM 379.960938 1706267996.2248
MEM 380.367188 1706267996.3265
MEM 380.367188 1706267996.4288
MEM 380.472656 1706267996.5340
MEM 380.929688 1706267996.6392
MEM 380.953125 1706267996.7435
MEM 380.953125 1706267996.8454
MEM 381.011719 1706267996.9497
MEM 381.011719 1706267997.0505
MEM 381.140625 1706267997.1517
MEM 381.109375 1706267997.2545
MEM 381.109375 1706267997.3554
MEM 381.187500 1706267997.4590
MEM 381.187500 1706267997.5626
MEM 381.425781 1706267997.6634
MEM 381.425781 1706267997.7641
MEM 381.441406 1706267997.8650
MEM 381.812500 1706267997.9660
MEM 381.812500 1706267998.0662
MEM 381.820312 1706267998.1684
MEM 382.125000 1706267998.2689
MEM 382.125000 1706267998.3706
MEM 382.371094 1706267998.4755
MEM 382.468750 1706267998.5801
MEM 382.523438 1706267998.6807
MEM 382.988281 1706267998.7845
MEM 383.007812 1706267998.8853
MEM 383.007812 1706267998.9861
MEM 383.054688 1706267999.0869
MEM 383.054688 1706267999.1910
MEM 383.203125 1706267999.2919
MEM 383.171875 1706267999.3958
MEM 383.171875 1706267999.4991
MEM 383.355469 1706267999.5998
MEM 383.355469 1706267999.7021
MEM 383.531250 1706267999.8039
MEM 383.500000 1706267999.9046
MEM 383.500000 1706268000.0057
MEM 383.550781 1706268000.1060
MEM 383.519531 1706268000.2112
MEM 383.574219 1706268000.3158
MEM 383.824219 1706268000.4207
MEM 383.871094 1706268000.5241
MEM 383.964844 1706268000.6254
MEM 384.367188 1706268000.7261
MEM 384.437500 1706268000.8295
MEM 385.039062 1706268000.9297
MEM 385.062500 1706268001.0311
MEM 385.062500 1706268001.1329
MEM 385.062500 1706268001.2342
MEM 385.062500 1706268001.3374
MEM 385.062500 1706268001.4426
MEM 385.093750 1706268001.5431
MEM 385.062500 1706268001.6487
MEM 385.062500 1706268001.7528
MEM 385.062500 1706268001.8534
MEM 385.062500 1706268001.9546
MEM 385.062500 1706268002.0595
MEM 385.062500 1706268002.1603
MEM 385.062500 1706268002.2636
MEM 385.062500 1706268002.3641
MEM 385.062500 1706268002.4658
MEM 385.062500 1706268002.5660
MEM 385.062500 1706268002.6711
MEM 385.062500 1706268002.7741
MEM 385.062500 1706268002.8773
MEM 385.062500 1706268002.9778
MEM 385.062500 1706268003.0830
MEM 385.062500 1706268003.1841
MEM 385.062500 1706268003.2882
MEM 385.062500 1706268003.3885
MEM 385.062500 1706268003.4934
MEM 385.062500 1706268003.5954
MEM 385.062500 1706268003.6999
MEM 385.062500 1706268003.8051
MEM 385.062500 1706268003.9064
MEM 385.062500 1706268004.0089
MEM 385.062500 1706268004.1131
MEM 385.062500 1706268004.2134
MEM 385.093750 1706268004.3143
MEM 385.062500 1706268004.4195
MEM 385.062500 1706268004.5205
MEM 385.062500 1706268004.6214
MEM 385.062500 1706268004.7266
MEM 385.062500 1706268004.8307
MEM 385.062500 1706268004.9319
MEM 385.062500 1706268005.0327
MEM 385.062500 1706268005.1365
MEM 385.062500 1706268005.2417
MEM 385.066406 1706268005.3432
MEM 385.066406 1706268005.4484
MEM 385.066406 1706268005.5499
MEM 385.066406 1706268005.6532
MEM 385.066406 1706268005.7551
MEM 385.066406 1706268005.8558
MEM 385.066406 1706268005.9564
MEM 385.066406 1706268006.0586
MEM 385.066406 1706268006.1598
MEM 385.066406 1706268006.2614
MEM 385.066406 1706268006.3666
MEM 385.066406 1706268006.4676
MEM 385.066406 1706268006.5709
MEM 385.101562 1706268006.6726
MEM 385.101562 1706268006.7729
MEM 385.105469 1706268006.8743
MEM 385.105469 1706268006.9752
MEM 385.136719 1706268007.0762
MEM 385.105469 1706268007.1814
MEM 385.105469 1706268007.2854
MEM 385.167969 1706268007.3877
MEM 385.167969 1706268007.4886
MEM 385.167969 1706268007.5890
MEM 385.167969 1706268007.6903
MEM 385.167969 1706268007.7912
MEM 385.167969 1706268007.8923
MEM 385.230469 1706268007.9975
MEM 385.230469 1706268008.1025
MEM 385.230469 1706268008.2029
MEM 385.261719 1706268008.3059
MEM 385.261719 1706268008.4063
MEM 385.261719 1706268008.5083
MEM 385.289062 1706268008.6120
MEM 385.289062 1706268008.7151
MEM 385.371094 1706268008.8180
MEM 385.339844 1706268008.9232
MEM 385.339844 1706268009.0236
MEM 385.453125 1706268009.1288
MEM 385.453125 1706268009.2296
MEM 385.496094 1706268009.3313
MEM 385.496094 1706268009.4322
MEM 385.496094 1706268009.5343
MEM 385.578125 1706268009.6352
MEM 385.578125 1706268009.7369
MEM 385.578125 1706268009.8371
MEM 385.578125 1706268009.9378
MEM 385.578125 1706268010.0393
MEM 385.578125 1706268010.1416
MEM 385.578125 1706268010.2450
MEM 385.585938 1706268010.3502
MEM 385.585938 1706268010.4519
MEM 385.617188 1706268010.5550
MEM 385.667969 1706268010.6599
MEM 385.667969 1706268010.7608
MEM 385.730469 1706268010.8624
MEM 385.730469 1706268010.9640
MEM 385.730469 1706268011.0647
MEM 385.832031 1706268011.1671
MEM 385.832031 1706268011.2707
MEM 386.113281 1706268011.3759
MEM 386.113281 1706268011.4807
MEM 386.113281 1706268011.5858
MEM 386.476562 1706268011.6893
MEM 386.476562 1706268011.7938
MEM 386.476562 1706268011.8965
MEM 386.476562 1706268012.0001
MEM 386.507812 1706268012.1032
MEM 386.476562 1706268012.2051
MEM 386.476562 1706268012.3100
MEM 386.500000 1706268012.4106
MEM 386.539062 1706268012.5119
MEM 386.539062 1706268012.6171
MEM 386.820312 1706268012.7207
MEM 386.824219 1706268012.8242
MEM 386.824219 1706268012.9267
MEM 386.824219 1706268013.0272
MEM 386.886719 1706268013.1295
MEM 386.886719 1706268013.2306
MEM 386.968750 1706268013.3338
MEM 387.261719 1706268013.4389
MEM 387.261719 1706268013.5402
MEM 387.621094 1706268013.6428
MEM 387.542969 1706268013.7469
MEM 387.542969 1706268013.8516
MEM 387.671875 1706268013.9568
MEM 387.671875 1706268014.0619
MEM 387.750000 1706268014.1623
MEM 387.691406 1706268014.2656
MEM 387.691406 1706268014.3679
MEM 387.785156 1706268014.4681
MEM 387.785156 1706268014.5709
MEM 387.906250 1706268014.6717
MEM 388.109375 1706268014.7762
MEM 388.109375 1706268014.8809
MEM 388.175781 1706268014.9812
MEM 388.175781 1706268015.0830
MEM 388.175781 1706268015.1880
MEM 388.730469 1706268015.2905
MEM 388.730469 1706268015.3915
MEM 389.000000 1706268015.4923
MEM 389.000000 1706268015.5930
MEM 389.058594 1706268015.6982
MEM 389.140625 1706268015.8018
MEM 389.175781 1706268015.9026
MEM 389.363281 1706268016.0033
MEM 389.589844 1706268016.1044
MEM 389.589844 1706268016.2096
MEM 389.917969 1706268016.3144
MEM 389.886719 1706268016.4187
MEM 389.886719 1706268016.5195
MEM 389.957031 1706268016.6205
MEM 389.957031 1706268016.7214
MEM 390.214844 1706268016.8223
MEM 390.214844 1706268016.9226
MEM 390.246094 1706268017.0244
MEM 390.355469 1706268017.1259
MEM 390.453125 1706268017.2270
MEM 390.910156 1706268017.3316
MEM 390.910156 1706268017.4320
MEM 391.175781 1706268017.5353
MEM 391.175781 1706268017.6399
MEM 391.242188 1706268017.7441
MEM 391.546875 1706268017.8492
MEM 391.589844 1706268017.9543
MEM 391.988281 1706268018.0553
MEM 391.988281 1706268018.1564
MEM 392.066406 1706268018.2585
MEM 392.035156 1706268018.3595
MEM 392.035156 1706268018.4606
MEM 392.035156 1706268018.5614
MEM 392.035156 1706268018.6624
MEM 392.042969 1706268018.7633
MEM 392.042969 1706268018.8651
MEM 392.042969 1706268018.9703
MEM 392.140625 1706268019.0709
MEM 392.140625 1706268019.1761
