CMDLINE /opt/anaconda3/envs/aas2/bin/python /Users/noemivalentini/Desktop/deep_ga/cartpole/ga/cart_run_ga.py
MEM 267.296875 1706236030.6192
MEM 267.296875 1706236030.7201
MEM 267.296875 1706236030.8211
MEM 267.296875 1706236030.9262
MEM 267.296875 1706236031.0363
MEM 267.296875 1706236031.1440
MEM 267.296875 1706236031.2542
MEM 267.296875 1706236031.3587
MEM 267.296875 1706236031.4689
MEM 267.296875 1706236031.5791
MEM 267.296875 1706236031.6868
MEM 267.296875 1706236031.7970
MEM 267.296875 1706236031.9072
MEM 267.296875 1706236032.0124
MEM 267.296875 1706236032.1204
MEM 267.296875 1706236032.2223
MEM 267.296875 1706236032.3325
MEM 267.296875 1706236032.4348
MEM 267.296875 1706236032.5440
MEM 267.296875 1706236032.6527
MEM 267.296875 1706236032.7628
MEM 267.296875 1706236032.8637
MEM 267.296875 1706236032.9655
MEM 267.296875 1706236033.0723
MEM 267.296875 1706236033.1824
MEM 267.296875 1706236033.2893
MEM 267.296875 1706236033.3941
MEM 267.296875 1706236033.4996
MEM 267.296875 1706236033.6064
MEM 267.296875 1706236033.7066
MEM 267.296875 1706236033.8113
MEM 267.296875 1706236033.9215
MEM 267.296875 1706236034.0222
MEM 267.296875 1706236034.1324
MEM 267.296875 1706236034.2361
MEM 267.296875 1706236034.3374
MEM 267.296875 1706236034.4404
MEM 267.296875 1706236034.5413
MEM 267.296875 1706236034.6482
MEM 267.296875 1706236034.7531
MEM 267.296875 1706236034.8588
MEM 267.296875 1706236034.9618
MEM 267.296875 1706236035.0657
MEM 267.296875 1706236035.1703
MEM 267.296875 1706236035.2736
MEM 267.296875 1706236035.3820
MEM 267.296875 1706236035.4877
MEM 267.296875 1706236035.5963
MEM 267.296875 1706236035.7017
MEM 267.296875 1706236035.8088
MEM 267.296875 1706236035.9190
MEM 267.296875 1706236036.0222
MEM 267.296875 1706236036.1324
MEM 267.296875 1706236036.2424
MEM 267.296875 1706236036.3496
MEM 267.296875 1706236036.4598
MEM 267.296875 1706236036.5700
MEM 267.296875 1706236036.6745
MEM 267.296875 1706236036.7847
MEM 267.296875 1706236036.8942
MEM 267.296875 1706236037.0044
MEM 267.296875 1706236037.1089
MEM 267.296875 1706236037.2191
MEM 267.296875 1706236037.3235
MEM 267.296875 1706236037.4335
MEM 267.296875 1706236037.5437
MEM 267.296875 1706236037.6466
MEM 267.296875 1706236037.7550
MEM 267.296875 1706236037.8571
MEM 267.296875 1706236037.9589
MEM 267.296875 1706236038.0691
MEM 267.296875 1706236038.1725
MEM 267.296875 1706236038.2735
MEM 267.296875 1706236038.3738
MEM 267.296875 1706236038.4787
MEM 267.296875 1706236038.5842
MEM 267.296875 1706236038.6943
MEM 267.296875 1706236038.7954
MEM 267.296875 1706236038.8989
MEM 267.296875 1706236039.0087
MEM 267.296875 1706236039.1091
MEM 267.296875 1706236039.2193
MEM 267.296875 1706236039.3240
MEM 267.296875 1706236039.4320
MEM 267.296875 1706236039.5422
MEM 267.296875 1706236039.6496
MEM 267.296875 1706236039.7598
MEM 267.296875 1706236039.8700
MEM 267.296875 1706236039.9754
MEM 267.296875 1706236040.0775
MEM 267.296875 1706236040.1877
MEM 267.296875 1706236040.2943
MEM 267.296875 1706236040.3969
MEM 267.296875 1706236040.5024
MEM 267.296875 1706236040.6126
MEM 267.296875 1706236040.7229
MEM 267.296875 1706236040.8240
MEM 267.296875 1706236040.9295
MEM 267.296875 1706236041.0344
MEM 267.296875 1706236041.1446
MEM 267.296875 1706236041.2546
MEM 267.296875 1706236041.3613
MEM 267.296875 1706236041.4715
MEM 267.296875 1706236041.5817
MEM 267.296875 1706236041.6882
MEM 267.296875 1706236041.7944
MEM 267.296875 1706236041.9046
MEM 267.296875 1706236042.0090
MEM 267.296875 1706236042.1149
MEM 267.296875 1706236042.2237
MEM 267.296875 1706236042.3287
MEM 267.296875 1706236042.4389
MEM 267.296875 1706236042.5444
MEM 267.296875 1706236042.6502
MEM 267.296875 1706236042.7572
MEM 267.296875 1706236042.8590
MEM 267.296875 1706236042.9594
MEM 267.296875 1706236043.0695
MEM 267.296875 1706236043.1757
MEM 267.296875 1706236043.2815
MEM 267.296875 1706236043.3917
MEM 267.296875 1706236043.4961
MEM 267.296875 1706236043.6062
MEM 267.296875 1706236043.7091
MEM 267.296875 1706236043.8105
MEM 267.296875 1706236043.9207
MEM 267.296875 1706236044.0225
MEM 267.296875 1706236044.1327
MEM 267.296875 1706236044.2428
MEM 267.296875 1706236044.3513
MEM 267.296875 1706236044.4615
MEM 267.296875 1706236044.5705
MEM 267.296875 1706236044.6804
MEM 267.296875 1706236044.7907
MEM 267.296875 1706236044.8945
MEM 267.296875 1706236045.0046
MEM 267.296875 1706236045.1091
MEM 267.296875 1706236045.2126
MEM 267.296875 1706236045.3150
MEM 267.296875 1706236045.4219
MEM 267.296875 1706236045.5305
MEM 267.296875 1706236045.6397
MEM 267.296875 1706236045.7499
MEM 267.296875 1706236045.8601
MEM 267.296875 1706236045.9703
MEM 267.296875 1706236046.0805
MEM 267.296875 1706236046.1881
MEM 267.296875 1706236046.2955
MEM 267.296875 1706236046.4057
MEM 267.296875 1706236046.5091
MEM 267.296875 1706236046.6143
MEM 267.296875 1706236046.7244
MEM 267.296875 1706236046.8346
MEM 267.296875 1706236046.9447
MEM 267.296875 1706236047.0549
MEM 267.296875 1706236047.1648
MEM 267.296875 1706236047.2738
MEM 267.296875 1706236047.3778
MEM 267.296875 1706236047.4785
MEM 267.296875 1706236047.5887
MEM 267.296875 1706236047.6987
MEM 267.296875 1706236047.8088
MEM 267.296875 1706236047.9092
MEM 267.296875 1706236048.0194
MEM 267.296875 1706236048.1296
MEM 267.296875 1706236048.2398
MEM 267.296875 1706236048.3445
MEM 267.296875 1706236048.4547
MEM 267.296875 1706236048.5646
MEM 267.296875 1706236048.6709
MEM 267.296875 1706236048.7811
MEM 267.296875 1706236048.8849
MEM 267.296875 1706236048.9889
MEM 267.296875 1706236049.0941
MEM 267.296875 1706236049.1985
MEM 267.296875 1706236049.2994
MEM 267.296875 1706236049.4092
MEM 267.296875 1706236049.5133
MEM 267.296875 1706236049.6161
MEM 267.296875 1706236049.7185
MEM 267.296875 1706236049.8191
MEM 267.296875 1706236049.9282
MEM 267.296875 1706236050.0362
MEM 267.296875 1706236050.1455
MEM 267.296875 1706236050.2557
MEM 267.296875 1706236050.3592
MEM 267.296875 1706236050.4595
MEM 267.296875 1706236050.5631
MEM 267.296875 1706236050.6698
MEM 267.296875 1706236050.7752
MEM 267.296875 1706236050.8855
MEM 267.296875 1706236050.9912
MEM 267.296875 1706236051.0936
MEM 267.296875 1706236051.1948
MEM 267.296875 1706236051.3021
MEM 267.296875 1706236051.4093
MEM 267.296875 1706236051.5195
MEM 267.296875 1706236051.6247
MEM 267.296875 1706236051.7349
MEM 267.296875 1706236051.8446
MEM 267.296875 1706236051.9548
MEM 267.296875 1706236052.0593
MEM 267.296875 1706236052.1686
MEM 267.296875 1706236052.2689
MEM 267.296875 1706236052.3781
MEM 267.296875 1706236052.4883
MEM 267.296875 1706236052.5947
MEM 267.296875 1706236052.7001
MEM 267.296875 1706236052.8103
MEM 267.296875 1706236052.9195
MEM 267.296875 1706236053.0242
MEM 267.296875 1706236053.1344
MEM 267.296875 1706236053.2398
MEM 267.296875 1706236053.3447
MEM 267.296875 1706236053.4549
MEM 267.296875 1706236053.5650
MEM 267.296875 1706236053.6722
MEM 267.296875 1706236053.7765
MEM 267.296875 1706236053.8867
MEM 267.296875 1706236053.9947
MEM 267.296875 1706236054.1028
MEM 267.296875 1706236054.2094
MEM 267.296875 1706236054.3196
MEM 267.296875 1706236054.4243
MEM 267.296875 1706236054.5292
MEM 267.296875 1706236054.6331
MEM 267.296875 1706236054.7433
MEM 267.296875 1706236054.8535
MEM 267.296875 1706236054.9595
MEM 267.296875 1706236055.0643
MEM 267.296875 1706236055.1677
MEM 267.296875 1706236055.2780
MEM 267.296875 1706236055.3796
MEM 267.296875 1706236055.4898
MEM 267.296875 1706236055.5944
MEM 267.296875 1706236055.7020
MEM 267.296875 1706236055.8094
MEM 267.296875 1706236055.9196
MEM 267.296875 1706236056.0228
MEM 267.296875 1706236056.1240
MEM 267.296875 1706236056.2254
MEM 267.296875 1706236056.3302
MEM 267.296875 1706236056.4401
MEM 267.296875 1706236056.5448
MEM 267.296875 1706236056.6508
MEM 267.296875 1706236056.7595
MEM 267.296875 1706236056.8679
MEM 267.296875 1706236056.9781
MEM 267.296875 1706236057.0883
MEM 267.296875 1706236057.1985
MEM 267.296875 1706236057.3041
MEM 267.296875 1706236057.4143
MEM 267.296875 1706236057.5245
MEM 267.296875 1706236057.6347
MEM 267.296875 1706236057.7351
MEM 267.296875 1706236057.8453
MEM 267.296875 1706236057.9528
MEM 267.296875 1706236058.0595
MEM 267.296875 1706236058.1601
MEM 267.296875 1706236058.2634
MEM 267.296875 1706236058.3737
MEM 267.296875 1706236058.4839
MEM 267.296875 1706236058.5941
MEM 267.296875 1706236058.7015
MEM 267.296875 1706236058.8095
MEM 267.296875 1706236058.9156
MEM 267.296875 1706236059.0246
MEM 267.296875 1706236059.1348
MEM 267.296875 1706236059.2370
MEM 267.296875 1706236059.3435
MEM 267.296875 1706236059.4537
MEM 267.296875 1706236059.5639
MEM 267.296875 1706236059.6710
MEM 267.296875 1706236059.7755
MEM 267.296875 1706236059.8772
MEM 267.296875 1706236059.9833
MEM 267.296875 1706236060.0935
MEM 267.296875 1706236060.1949
MEM 267.296875 1706236060.3024
MEM 267.296875 1706236060.4096
MEM 267.296875 1706236060.5197
MEM 267.296875 1706236060.6269
MEM 267.296875 1706236060.7371
MEM 267.296875 1706236060.8450
MEM 267.296875 1706236060.9548
MEM 267.296875 1706236061.0642
MEM 267.296875 1706236061.1743
MEM 267.296875 1706236061.2769
MEM 267.296875 1706236061.3871
MEM 267.296875 1706236061.4949
MEM 267.296875 1706236061.5952
MEM 267.296875 1706236061.6987
MEM 267.296875 1706236061.8015
MEM 267.296875 1706236061.9096
MEM 267.296875 1706236062.0142
MEM 267.296875 1706236062.1244
MEM 267.296875 1706236062.2296
MEM 267.296875 1706236062.3355
MEM 267.296875 1706236062.4450
MEM 267.296875 1706236062.5552
MEM 267.296875 1706236062.6596
MEM 267.296875 1706236062.7698
MEM 267.296875 1706236062.8751
MEM 267.296875 1706236062.9822
MEM 267.296875 1706236063.0924
MEM 267.296875 1706236063.1944
MEM 267.296875 1706236063.3046
MEM 267.296875 1706236063.4098
MEM 267.296875 1706236063.5200
MEM 267.296875 1706236063.6244
MEM 267.296875 1706236063.7347
MEM 267.296875 1706236063.8432
MEM 267.296875 1706236063.9450
MEM 267.296875 1706236064.0540
MEM 267.296875 1706236064.1603
MEM 267.296875 1706236064.2635
MEM 267.296875 1706236064.3734
MEM 267.296875 1706236064.4789
MEM 267.296875 1706236064.5807
MEM 267.296875 1706236064.6876
MEM 267.296875 1706236064.7978
MEM 267.296875 1706236064.9080
MEM 267.296875 1706236065.0100
MEM 267.296875 1706236065.1203
MEM 267.296875 1706236065.2256
MEM 267.296875 1706236065.3346
MEM 267.296875 1706236065.4448
MEM 267.296875 1706236065.5496
MEM 267.296875 1706236065.6643
MEM 267.296875 1706236065.7685
MEM 267.296875 1706236065.8787
MEM 267.296875 1706236065.9889
MEM 267.296875 1706236066.0913
MEM 267.296875 1706236066.2015
MEM 267.296875 1706236066.3075
MEM 267.296875 1706236066.4177
MEM 267.296875 1706236066.5242
MEM 267.296875 1706236066.6300
MEM 267.296875 1706236066.7359
MEM 267.296875 1706236066.8451
MEM 267.296875 1706236066.9549
MEM 267.296875 1706236067.0598
MEM 267.296875 1706236067.1700
MEM 267.296875 1706236067.2727
MEM 267.296875 1706236067.3745
MEM 267.296875 1706236067.4787
MEM 267.296875 1706236067.5889
MEM 267.296875 1706236067.6982
MEM 267.296875 1706236067.8084
MEM 267.296875 1706236067.9119
MEM 267.296875 1706236068.0188
MEM 267.296875 1706236068.1290
MEM 267.296875 1706236068.2392
MEM 267.296875 1706236068.3452
MEM 267.296875 1706236068.4478
MEM 267.296875 1706236068.5535
MEM 267.296875 1706236068.6598
MEM 267.296875 1706236068.7687
MEM 267.296875 1706236068.8744
MEM 267.296875 1706236068.9767
MEM 267.296875 1706236069.0852
MEM 267.296875 1706236069.1861
MEM 267.296875 1706236069.2953
MEM 267.296875 1706236069.4023
MEM 267.296875 1706236069.5125
MEM 267.296875 1706236069.6228
MEM 267.296875 1706236069.7330
MEM 267.296875 1706236069.8380
MEM 267.296875 1706236069.9452
MEM 267.296875 1706236070.0508
MEM 267.296875 1706236070.1605
MEM 267.296875 1706236070.2638
MEM 267.296875 1706236070.3640
MEM 267.296875 1706236070.4703
MEM 267.296875 1706236070.5775
MEM 267.296875 1706236070.6778
MEM 267.296875 1706236070.7829
MEM 267.296875 1706236070.8901
MEM 267.296875 1706236071.0003
MEM 267.296875 1706236071.1016
MEM 267.296875 1706236071.2118
MEM 267.296875 1706236071.3220
MEM 267.296875 1706236071.4248
MEM 267.296875 1706236071.5303
MEM 267.296875 1706236071.6356
MEM 267.296875 1706236071.7399
MEM 267.296875 1706236071.8494
MEM 267.296875 1706236071.9501
MEM 267.296875 1706236072.0503
MEM 267.296875 1706236072.1548
MEM 267.296875 1706236072.2650
MEM 267.296875 1706236072.3748
MEM 267.296875 1706236072.4845
MEM 267.296875 1706236072.5850
MEM 267.296875 1706236072.6852
MEM 267.296875 1706236072.7953
MEM 267.296875 1706236072.9042
MEM 267.296875 1706236073.0099
MEM 267.296875 1706236073.1169
MEM 267.296875 1706236073.2259
MEM 267.296875 1706236073.3361
MEM 267.296875 1706236073.4406
MEM 267.296875 1706236073.5508
MEM 267.296875 1706236073.6613
MEM 267.296875 1706236073.7716
MEM 267.296875 1706236073.8818
MEM 267.296875 1706236073.9882
MEM 267.296875 1706236074.0984
MEM 267.296875 1706236074.2085
MEM 267.296875 1706236074.3100
MEM 267.296875 1706236074.4124
MEM 267.296875 1706236074.5226
MEM 267.296875 1706236074.6329
MEM 267.296875 1706236074.7431
MEM 267.296875 1706236074.8533
MEM 267.296875 1706236074.9538
MEM 267.296875 1706236075.0554
MEM 267.296875 1706236075.1656
MEM 267.296875 1706236075.2660
MEM 267.296875 1706236075.3749
MEM 267.296875 1706236075.4754
MEM 267.296875 1706236075.5856
MEM 267.296875 1706236075.6945
MEM 267.296875 1706236075.8047
MEM 267.296875 1706236075.9148
MEM 267.296875 1706236076.0234
MEM 267.296875 1706236076.1290
MEM 267.296875 1706236076.2294
MEM 267.296875 1706236076.3308
MEM 267.296875 1706236076.4369
MEM 267.296875 1706236076.5469
MEM 267.296875 1706236076.6490
MEM 267.296875 1706236076.7519
MEM 267.296875 1706236076.8601
MEM 267.296875 1706236076.9703
MEM 267.296875 1706236077.0805
MEM 267.296875 1706236077.1875
MEM 267.296875 1706236077.2954
MEM 267.296875 1706236077.4056
MEM 267.296875 1706236077.5088
MEM 267.296875 1706236077.6190
MEM 267.296875 1706236077.7245
MEM 267.296875 1706236077.8247
MEM 267.296875 1706236077.9283
MEM 267.296875 1706236078.0370
MEM 267.296875 1706236078.1373
MEM 267.296875 1706236078.2432
MEM 267.296875 1706236078.3518
MEM 267.296875 1706236078.4601
MEM 267.296875 1706236078.5639
MEM 267.296875 1706236078.6679
MEM 267.296875 1706236078.7780
MEM 267.296875 1706236078.8882
MEM 267.296875 1706236078.9955
MEM 267.296875 1706236079.1057
MEM 267.296875 1706236079.2159
MEM 267.296875 1706236079.3249
MEM 267.296875 1706236079.4344
MEM 267.296875 1706236079.5446
MEM 267.296875 1706236079.6513
MEM 267.296875 1706236079.7562
MEM 267.296875 1706236079.8570
MEM 267.296875 1706236079.9601
MEM 267.296875 1706236080.0654
MEM 267.296875 1706236080.1747
MEM 267.296875 1706236080.2849
MEM 267.296875 1706236080.3951
MEM 267.296875 1706236080.5042
MEM 267.296875 1706236080.6102
MEM 267.296875 1706236080.7204
MEM 267.296875 1706236080.8246
MEM 267.296875 1706236080.9310
MEM 267.296875 1706236081.0313
MEM 267.296875 1706236081.1397
MEM 267.296875 1706236081.2499
MEM 267.296875 1706236081.3582
MEM 267.296875 1706236081.4602
MEM 267.296875 1706236081.5616
MEM 267.296875 1706236081.6669
MEM 267.296875 1706236081.7771
MEM 267.296875 1706236081.8817
MEM 267.296875 1706236081.9918
MEM 267.296875 1706236082.0930
MEM 267.296875 1706236082.1959
MEM 267.296875 1706236082.3061
MEM 267.296875 1706236082.4164
MEM 267.296875 1706236082.5226
MEM 267.296875 1706236082.6320
MEM 267.296875 1706236082.7331
MEM 267.296875 1706236082.8382
MEM 267.296875 1706236082.9456
MEM 267.296875 1706236083.0558
MEM 267.296875 1706236083.1657
MEM 267.296875 1706236083.2726
MEM 267.296875 1706236083.3753
MEM 267.296875 1706236083.4854
MEM 267.296875 1706236083.5956
MEM 267.296875 1706236083.7010
MEM 267.296875 1706236083.8040
MEM 267.296875 1706236083.9047
MEM 267.296875 1706236084.0149
MEM 267.296875 1706236084.1218
MEM 267.296875 1706236084.2249
MEM 267.296875 1706236084.3269
MEM 267.296875 1706236084.4314
MEM 267.296875 1706236084.5342
MEM 267.296875 1706236084.6347
MEM 267.296875 1706236084.7386
MEM 267.296875 1706236084.8456
MEM 267.296875 1706236084.9502
MEM 267.296875 1706236085.0575
MEM 267.296875 1706236085.1609
MEM 267.296875 1706236085.2711
MEM 267.296875 1706236085.3754
MEM 267.296875 1706236085.4856
MEM 267.296875 1706236085.5957
MEM 267.296875 1706236085.6961
MEM 267.296875 1706236085.8063
MEM 267.296875 1706236085.9104
MEM 267.296875 1706236086.0206
MEM 267.296875 1706236086.1289
MEM 267.296875 1706236086.2391
MEM 267.296875 1706236086.3405
MEM 267.296875 1706236086.4507
MEM 267.296875 1706236086.5603
MEM 267.296875 1706236086.6622
MEM 267.296875 1706236086.7658
MEM 267.296875 1706236086.8759
MEM 267.296875 1706236086.9861
MEM 267.296875 1706236087.0864
MEM 267.296875 1706236087.1962
MEM 267.296875 1706236087.2987
MEM 267.296875 1706236087.4027
MEM 267.296875 1706236087.5129
MEM 267.296875 1706236087.6131
MEM 267.296875 1706236087.7232
MEM 267.296875 1706236087.8335
MEM 267.296875 1706236087.9435
MEM 267.296875 1706236088.0537
MEM 267.296875 1706236088.1549
MEM 267.296875 1706236088.2601
MEM 267.296875 1706236088.3649
MEM 267.296875 1706236088.4704
MEM 267.296875 1706236088.5713
MEM 267.296875 1706236088.6816
MEM 267.296875 1706236088.7878
MEM 267.296875 1706236088.8958
MEM 267.296875 1706236089.0059
MEM 267.296875 1706236089.1104
MEM 267.296875 1706236089.2106
MEM 267.296875 1706236089.3208
MEM 267.296875 1706236089.4250
MEM 267.296875 1706236089.5308
MEM 267.296875 1706236089.6410
MEM 267.296875 1706236089.7458
MEM 267.296875 1706236089.8558
MEM 267.296875 1706236089.9631
MEM 267.296875 1706236090.0733
MEM 267.296875 1706236090.1754
MEM 267.296875 1706236090.2857
MEM 267.296875 1706236090.3958
MEM 267.296875 1706236090.5056
MEM 267.296875 1706236090.6109
MEM 267.296875 1706236090.7159
MEM 267.296875 1706236090.8258
MEM 267.296875 1706236090.9360
MEM 267.296875 1706236091.0458
MEM 267.296875 1706236091.1560
MEM 267.296875 1706236091.2605
MEM 267.296875 1706236091.3707
MEM 267.296875 1706236091.4720
MEM 267.296875 1706236091.5743
MEM 267.296875 1706236091.6745
MEM 267.296875 1706236091.7765
MEM 267.296875 1706236091.8798
MEM 267.296875 1706236091.9900
MEM 267.296875 1706236092.0959
MEM 267.296875 1706236092.2061
MEM 267.296875 1706236092.3066
MEM 267.296875 1706236092.4167
MEM 267.296875 1706236092.5256
MEM 267.296875 1706236092.6358
MEM 267.296875 1706236092.7459
MEM 267.296875 1706236092.8461
MEM 267.296875 1706236092.9563
MEM 267.296875 1706236093.0605
MEM 267.296875 1706236093.1612
MEM 267.296875 1706236093.2646
MEM 267.296875 1706236093.3748
MEM 267.296875 1706236093.4850
MEM 267.296875 1706236093.5952
MEM 267.296875 1706236093.7018
MEM 267.296875 1706236093.8120
MEM 267.296875 1706236093.9222
MEM 267.296875 1706236094.0240
MEM 267.296875 1706236094.1342
MEM 267.296875 1706236094.2444
MEM 267.296875 1706236094.3459
MEM 267.296875 1706236094.4539
MEM 267.296875 1706236094.5606
MEM 267.296875 1706236094.6652
MEM 267.296875 1706236094.7755
MEM 267.296875 1706236094.8841
MEM 267.296875 1706236094.9942
MEM 267.296875 1706236095.1041
MEM 267.296875 1706236095.2071
MEM 267.296875 1706236095.3106
MEM 267.296875 1706236095.4184
MEM 267.296875 1706236095.5259
MEM 267.296875 1706236095.6313
MEM 267.296875 1706236095.7415
MEM 267.296875 1706236095.8460
MEM 267.296875 1706236095.9462
MEM 267.296875 1706236096.0541
MEM 267.296875 1706236096.1644
MEM 267.296875 1706236096.2746
MEM 267.296875 1706236096.3796
MEM 267.296875 1706236096.4898
MEM 267.296875 1706236096.6000
MEM 267.296875 1706236096.7027
MEM 267.296875 1706236096.8107
MEM 267.296875 1706236096.9201
MEM 267.296875 1706236097.0256
MEM 267.296875 1706236097.1288
MEM 267.296875 1706236097.2390
MEM 267.296875 1706236097.3492
MEM 267.296875 1706236097.4594
MEM 267.296875 1706236097.5662
MEM 267.296875 1706236097.6724
MEM 267.296875 1706236097.7767
MEM 267.296875 1706236097.8869
MEM 267.296875 1706236097.9971
MEM 267.296875 1706236098.1061
