CMDLINE /opt/anaconda3/envs/aas2/bin/python /Users/noemivalentini/Desktop/deep_ga/cartpole/dqn/cartpole_dqn.py
MEM 366.621094 1706089597.0235
MEM 366.687500 1706089597.1275
MEM 366.769531 1706089597.2289
MEM 366.835938 1706089597.3338
MEM 367.164062 1706089597.4402
MEM 367.269531 1706089597.5406
MEM 367.691406 1706089597.6440
MEM 367.703125 1706089597.7477
MEM 368.167969 1706089597.8500
MEM 368.226562 1706089597.9518
MEM 368.195312 1706089598.0554
MEM 368.207031 1706089598.1622
MEM 368.207031 1706089598.2833
MEM 368.207031 1706089598.3864
MEM 368.351562 1706089598.4878
MEM 368.390625 1706089598.5882
MEM 368.625000 1706089598.6920
MEM 368.656250 1706089598.7959
MEM 368.964844 1706089598.8988
MEM 368.980469 1706089599.0052
MEM 369.519531 1706089599.1093
MEM 369.941406 1706089599.2130
MEM 369.910156 1706089599.3161
MEM 370.203125 1706089599.4199
MEM 370.324219 1706089599.5229
MEM 370.347656 1706089599.6281
MEM 370.347656 1706089599.7297
MEM 370.363281 1706089599.8322
MEM 370.394531 1706089599.9367
MEM 370.414062 1706089600.0408
MEM 370.414062 1706089600.1436
MEM 370.671875 1706089600.2438
MEM 370.937500 1706089600.3457
MEM 370.855469 1706089600.4470
MEM 370.964844 1706089600.5522
MEM 371.296875 1706089600.6587
MEM 371.628906 1706089600.7612
MEM 371.664062 1706089600.8621
MEM 371.800781 1706089600.9634
MEM 372.265625 1706089601.0642
MEM 372.386719 1706089601.1694
MEM 372.507812 1706089601.2733
MEM 372.515625 1706089601.3749
MEM 372.515625 1706089601.4777
MEM 372.613281 1706089601.5821
MEM 372.617188 1706089601.6873
MEM 372.832031 1706089601.7964
MEM 372.832031 1706089601.8983
MEM 373.082031 1706089602.0021
MEM 373.171875 1706089602.1070
MEM 373.601562 1706089602.2085
MEM 373.847656 1706089602.3101
MEM 373.816406 1706089602.4190
MEM 373.816406 1706089602.5201
MEM 374.105469 1706089602.6232
MEM 374.332031 1706089602.7277
MEM 374.410156 1706089602.8318
MEM 374.378906 1706089602.9326
MEM 374.550781 1706089603.0331
MEM 374.496094 1706089603.1351
MEM 374.566406 1706089603.2387
MEM 374.644531 1706089603.3403
MEM 374.792969 1706089603.4405
MEM 374.808594 1706089603.5436
MEM 375.132812 1706089603.6488
MEM 375.710938 1706089603.7540
MEM 375.710938 1706089603.8594
MEM 375.976562 1706089603.9618
MEM 376.093750 1706089604.0634
MEM 376.164062 1706089604.1667
MEM 376.210938 1706089604.2709
MEM 376.308594 1706089604.3768
MEM 376.324219 1706089604.4818
MEM 376.324219 1706089604.5854
MEM 376.328125 1706089604.6917
MEM 376.382812 1706089604.7926
MEM 376.437500 1706089604.8945
MEM 376.835938 1706089604.9953
MEM 376.851562 1706089605.0985
MEM 377.308594 1706089605.1994
MEM 377.421875 1706089605.3008
MEM 377.671875 1706089605.4048
MEM 377.671875 1706089605.5071
MEM 378.007812 1706089605.6112
MEM 378.015625 1706089605.7115
MEM 378.406250 1706089605.8118
MEM 378.410156 1706089605.9153
MEM 378.453125 1706089606.0171
MEM 378.421875 1706089606.1186
MEM 378.457031 1706089606.2249
MEM 378.457031 1706089606.3294
MEM 378.500000 1706089606.4300
MEM 378.656250 1706089606.5344
MEM 378.957031 1706089606.6368
MEM 379.007812 1706089606.7404
MEM 379.371094 1706089606.8423
MEM 379.355469 1706089606.9448
MEM 379.609375 1706089607.0476
MEM 379.707031 1706089607.1486
MEM 380.097656 1706089607.2508
MEM 380.101562 1706089607.3553
MEM 380.539062 1706089607.4604
MEM 380.566406 1706089607.5626
MEM 380.570312 1706089607.6633
MEM 380.570312 1706089607.7637
MEM 380.601562 1706089607.8642
MEM 380.609375 1706089607.9646
MEM 380.609375 1706089608.0654
MEM 380.742188 1706089608.1667
MEM 380.742188 1706089608.2678
MEM 380.964844 1706089608.3716
MEM 380.964844 1706089608.4740
MEM 381.207031 1706089608.5758
MEM 381.605469 1706089608.6800
MEM 381.574219 1706089608.7838
MEM 381.574219 1706089608.8852
MEM 382.082031 1706089608.9878
MEM 382.468750 1706089609.0884
MEM 382.609375 1706089609.1942
MEM 382.949219 1706089609.2985
MEM 382.968750 1706089609.4035
MEM 383.140625 1706089609.5047
MEM 383.062500 1706089609.6099
MEM 383.062500 1706089609.7121
MEM 383.093750 1706089609.8129
MEM 383.222656 1706089609.9135
MEM 383.222656 1706089610.0154
MEM 383.230469 1706089610.1204
MEM 383.425781 1706089610.2240
MEM 383.500000 1706089610.3287
MEM 383.917969 1706089610.4333
MEM 383.964844 1706089610.5340
MEM 384.128906 1706089610.6394
MEM 384.156250 1706089610.7406
MEM 384.648438 1706089610.8471
MEM 384.683594 1706089610.9523
MEM 384.683594 1706089611.0559
MEM 384.683594 1706089611.1611
MEM 384.683594 1706089611.2658
MEM 384.683594 1706089611.3666
MEM 384.742188 1706089611.4694
MEM 384.750000 1706089611.5715
MEM 384.996094 1706089611.6739
MEM 384.996094 1706089611.7791
MEM 385.238281 1706089611.8816
MEM 385.238281 1706089611.9850
MEM 385.625000 1706089612.0878
MEM 385.625000 1706089612.1961
MEM 386.050781 1706089612.3023
MEM 386.214844 1706089612.4045
MEM 386.238281 1706089612.5052
MEM 386.496094 1706089612.6064
MEM 386.695312 1706089612.7082
MEM 386.851562 1706089612.8152
MEM 386.820312 1706089612.9155
MEM 386.964844 1706089613.0187
MEM 386.933594 1706089613.1202
MEM 387.035156 1706089613.2254
MEM 387.003906 1706089613.3270
MEM 387.234375 1706089613.4327
MEM 387.289062 1706089613.5380
MEM 387.707031 1706089613.6400
MEM 387.750000 1706089613.7404
MEM 388.136719 1706089613.8415
MEM 388.136719 1706089613.9475
MEM 388.503906 1706089614.0511
MEM 388.523438 1706089614.1563
MEM 388.875000 1706089614.2584
MEM 388.902344 1706089614.3587
MEM 388.902344 1706089614.4610
MEM 388.902344 1706089614.5648
MEM 388.902344 1706089614.6681
MEM 388.902344 1706089614.7703
MEM 389.074219 1706089614.8754
MEM 389.347656 1706089614.9785
MEM 389.308594 1706089615.0794
MEM 389.613281 1706089615.1820
MEM 389.898438 1706089615.2822
MEM 390.011719 1706089615.3831
MEM 390.441406 1706089615.4840
MEM 390.445312 1706089615.5846
MEM 390.929688 1706089615.6873
MEM 391.187500 1706089615.7875
MEM 391.156250 1706089615.8892
MEM 391.156250 1706089615.9940
MEM 391.187500 1706089616.0990
MEM 391.156250 1706089616.1995
MEM 391.156250 1706089616.3003
MEM 391.156250 1706089616.4013
MEM 391.156250 1706089616.5057
MEM 391.156250 1706089616.6066
MEM 391.156250 1706089616.7069
MEM 391.187500 1706089616.8075
MEM 391.156250 1706089616.9170
MEM 391.156250 1706089617.0221
MEM 391.156250 1706089617.1273
MEM 391.156250 1706089617.2305
MEM 391.156250 1706089617.3323
MEM 391.156250 1706089617.4371
MEM 391.156250 1706089617.5400
MEM 391.156250 1706089617.6432
MEM 391.156250 1706089617.7493
MEM 391.156250 1706089617.8531
MEM 391.156250 1706089617.9580
MEM 391.230469 1706089618.0599
MEM 391.156250 1706089618.1617
MEM 391.187500 1706089618.2662
MEM 391.156250 1706089618.3693
MEM 391.156250 1706089618.4745
MEM 391.156250 1706089618.5774
MEM 391.156250 1706089618.6837
MEM 391.156250 1706089618.7890
MEM 391.156250 1706089618.8942
MEM 391.156250 1706089619.0000
MEM 391.156250 1706089619.1016
MEM 391.156250 1706089619.2031
MEM 391.156250 1706089619.3083
MEM 391.156250 1706089619.4088
MEM 391.156250 1706089619.5093
MEM 391.230469 1706089619.6105
MEM 391.339844 1706089619.7166
MEM 391.308594 1706089619.8174
MEM 391.417969 1706089619.9226
MEM 391.484375 1706089620.0264
MEM 391.453125 1706089620.1327
MEM 391.453125 1706089620.2339
MEM 391.453125 1706089620.3391
MEM 391.453125 1706089620.4443
MEM 391.453125 1706089620.5487
MEM 391.511719 1706089620.6500
MEM 391.550781 1706089620.7552
MEM 391.550781 1706089620.8586
MEM 391.609375 1706089620.9589
MEM 391.769531 1706089621.0636
MEM 391.703125 1706089621.1692
MEM 391.816406 1706089621.2696
MEM 391.878906 1706089621.3741
MEM 391.847656 1706089621.4783
MEM 391.847656 1706089621.5825
MEM 391.878906 1706089621.6839
MEM 391.847656 1706089621.7845
MEM 391.882812 1706089621.8860
MEM 391.882812 1706089621.9896
MEM 391.968750 1706089622.0925
MEM 391.968750 1706089622.1937
MEM 392.062500 1706089622.2940
MEM 392.273438 1706089622.3992
MEM 392.242188 1706089622.5019
MEM 392.316406 1706089622.6022
MEM 392.632812 1706089622.7045
MEM 392.632812 1706089622.8097
MEM 392.632812 1706089622.9100
MEM 392.632812 1706089623.0103
MEM 392.695312 1706089623.1108
MEM 392.832031 1706089623.2110
MEM 392.832031 1706089623.3126
MEM 393.082031 1706089623.4129
MEM 393.156250 1706089623.5191
MEM 393.597656 1706089623.6199
MEM 393.976562 1706089623.7229
MEM 393.976562 1706089623.8233
MEM 394.339844 1706089623.9283
MEM 394.339844 1706089624.0286
MEM 394.707031 1706089624.1297
MEM 394.707031 1706089624.2335
MEM 394.707031 1706089624.3378
MEM 394.722656 1706089624.4430
MEM 394.863281 1706089624.5482
MEM 394.863281 1706089624.6540
MEM 395.003906 1706089624.7587
MEM 395.531250 1706089624.8639
MEM 395.531250 1706089624.9650
MEM 395.808594 1706089625.0654
MEM 396.312500 1706089625.1709
MEM 396.347656 1706089625.2761
MEM 396.667969 1706089625.3784
MEM 396.667969 1706089625.4836
MEM 396.667969 1706089625.5862
MEM 396.714844 1706089625.6865
MEM 396.714844 1706089625.7872
MEM 396.777344 1706089625.8906
MEM 396.855469 1706089625.9956
MEM 396.976562 1706089626.0984
MEM 397.332031 1706089626.2039
MEM 397.531250 1706089626.3076
MEM 397.675781 1706089626.4128
MEM 397.972656 1706089626.5146
MEM 398.421875 1706089626.6190
MEM 398.421875 1706089626.7213
MEM 398.453125 1706089626.8223
MEM 398.421875 1706089626.9260
MEM 398.421875 1706089627.0306
MEM 398.562500 1706089627.1316
MEM 398.488281 1706089627.2319
MEM 398.613281 1706089627.3381
MEM 398.664062 1706089627.4404
MEM 399.019531 1706089627.5413
MEM 399.019531 1706089627.6465
MEM 399.234375 1706089627.7484
MEM 399.757812 1706089627.8544
MEM 399.757812 1706089627.9597
MEM 400.039062 1706089628.0648
MEM 400.039062 1706089628.1711
MEM 400.039062 1706089628.2715
MEM 400.050781 1706089628.3748
MEM 400.171875 1706089628.4785
MEM 400.171875 1706089628.5813
MEM 400.488281 1706089628.6819
MEM 400.820312 1706089628.7825
MEM 400.820312 1706089628.8851
MEM 401.000000 1706089628.9887
MEM 401.070312 1706089629.0889
MEM 401.464844 1706089629.1941
MEM 401.597656 1706089629.2984
MEM 401.617188 1706089629.4026
MEM 401.617188 1706089629.5056
MEM 401.679688 1706089629.6064
MEM 401.617188 1706089629.7100
MEM 401.738281 1706089629.8152
MEM 402.097656 1706089629.9180
MEM 402.097656 1706089630.0221
MEM 402.492188 1706089630.1229
MEM 402.980469 1706089630.2234
MEM 402.910156 1706089630.3286
MEM 403.039062 1706089630.4303
MEM 403.136719 1706089630.5351
MEM 403.503906 1706089630.6395
MEM 403.566406 1706089630.7421
MEM 403.535156 1706089630.8436
MEM 403.781250 1706089630.9445
MEM 404.011719 1706089631.0497
MEM 403.980469 1706089631.1550
MEM 404.179688 1706089631.2605
MEM 404.570312 1706089631.3613
MEM 404.542969 1706089631.4649
MEM 405.050781 1706089631.5675
MEM 405.140625 1706089631.6734
MEM 405.109375 1706089631.7741
MEM 405.152344 1706089631.8786
MEM 405.449219 1706089631.9810
MEM 405.449219 1706089632.0818
MEM 405.449219 1706089632.1849
MEM 405.484375 1706089632.2868
MEM 405.820312 1706089632.3882
MEM 405.820312 1706089632.4890
MEM 405.976562 1706089632.5918
MEM 406.429688 1706089632.6970
MEM 406.410156 1706089632.7985
MEM 406.789062 1706089632.9052
MEM 407.171875 1706089633.0092
MEM 407.144531 1706089633.1106
MEM 407.324219 1706089633.2157
MEM 407.324219 1706089633.3167
MEM 407.324219 1706089633.4176
MEM 407.355469 1706089633.5226
MEM 407.527344 1706089633.6241
MEM 407.632812 1706089633.7287
MEM 407.632812 1706089633.8336
MEM 407.960938 1706089633.9349
MEM 408.277344 1706089634.0381
MEM 408.300781 1706089634.1412
MEM 408.496094 1706089634.2463
MEM 408.917969 1706089634.3482
MEM 408.917969 1706089634.4488
MEM 409.269531 1706089634.5513
MEM 409.273438 1706089634.6542
MEM 409.273438 1706089634.7588
MEM 409.308594 1706089634.8640
MEM 409.339844 1706089634.9648
MEM 409.375000 1706089635.0676
MEM 409.738281 1706089635.1750
MEM 409.738281 1706089635.2787
MEM 410.148438 1706089635.3839
MEM 410.386719 1706089635.4878
MEM 410.421875 1706089635.5898
MEM 410.875000 1706089635.6918
MEM 411.164062 1706089635.7929
MEM 411.191406 1706089635.8950
MEM 411.191406 1706089635.9975
MEM 411.226562 1706089636.1028
MEM 411.195312 1706089636.2089
MEM 411.503906 1706089636.3141
MEM 411.863281 1706089636.4145
MEM 411.843750 1706089636.5197
MEM 412.171875 1706089636.6261
MEM 412.593750 1706089636.7265
MEM 412.562500 1706089636.8310
MEM 412.574219 1706089636.9356
MEM 412.839844 1706089637.0396
MEM 413.300781 1706089637.1406
MEM 413.273438 1706089637.2425
MEM 413.273438 1706089637.3428
MEM 413.304688 1706089637.4476
MEM 413.402344 1706089637.5524
MEM 413.410156 1706089637.6532
MEM 413.410156 1706089637.7578
MEM 413.601562 1706089637.8598
MEM 414.226562 1706089637.9645
MEM 414.226562 1706089638.0694
MEM 414.617188 1706089638.1746
MEM 414.753906 1706089638.2775
MEM 414.753906 1706089638.3788
MEM 415.269531 1706089638.4840
MEM 415.269531 1706089638.5867
MEM 415.269531 1706089638.6891
MEM 415.414062 1706089638.7929
MEM 415.414062 1706089638.8940
MEM 415.417969 1706089638.9977
MEM 415.605469 1706089639.1024
MEM 415.546875 1706089639.2026
MEM 416.105469 1706089639.3042
MEM 416.414062 1706089639.4087
MEM 416.406250 1706089639.5094
MEM 417.050781 1706089639.6111
MEM 417.082031 1706089639.7163
MEM 417.207031 1706089639.8195
MEM 417.207031 1706089639.9203
MEM 417.207031 1706089640.0259
MEM 417.304688 1706089640.1273
MEM 417.304688 1706089640.2283
MEM 417.421875 1706089640.3335
MEM 417.609375 1706089640.4387
MEM 417.609375 1706089640.5437
MEM 417.945312 1706089640.6445
MEM 418.328125 1706089640.7454
MEM 418.371094 1706089640.8461
MEM 418.781250 1706089640.9492
MEM 419.218750 1706089641.0544
MEM 419.218750 1706089641.1603
MEM 419.218750 1706089641.2620
MEM 419.378906 1706089641.3624
MEM 419.347656 1706089641.4657
MEM 419.554688 1706089641.5710
MEM 419.589844 1706089641.6723
MEM 419.589844 1706089641.7761
MEM 419.835938 1706089641.8789
MEM 419.859375 1706089641.9841
MEM 420.167969 1706089642.0877
MEM 420.792969 1706089642.1885
MEM 420.761719 1706089642.2946
MEM 421.136719 1706089642.3983
MEM 421.167969 1706089642.5036
MEM 421.234375 1706089642.6055
MEM 421.250000 1706089642.7117
MEM 421.296875 1706089642.8132
MEM 421.335938 1706089642.9152
MEM 421.445312 1706089643.0161
MEM 421.984375 1706089643.1201
MEM 422.011719 1706089643.2216
MEM 422.359375 1706089643.3277
MEM 422.746094 1706089643.4299
MEM 422.667969 1706089643.5368
MEM 422.937500 1706089643.6404
MEM 422.972656 1706089643.7442
MEM 423.152344 1706089643.8468
MEM 423.183594 1706089643.9477
MEM 423.171875 1706089644.0480
MEM 423.242188 1706089644.1497
MEM 423.414062 1706089644.2508
MEM 423.554688 1706089644.3559
MEM 423.796875 1706089644.4600
MEM 423.875000 1706089644.5602
MEM 424.257812 1706089644.6605
MEM 424.644531 1706089644.7620
MEM 424.753906 1706089644.8631
MEM 425.183594 1706089644.9649
MEM 425.183594 1706089645.0701
MEM 425.183594 1706089645.1728
MEM 425.183594 1706089645.2744
MEM 425.183594 1706089645.3801
MEM 425.304688 1706089645.4853
MEM 425.539062 1706089645.5871
MEM 425.539062 1706089645.6913
MEM 425.800781 1706089645.7952
MEM 426.167969 1706089645.8973
MEM 426.238281 1706089646.0025
MEM 426.539062 1706089646.1077
MEM 426.859375 1706089646.2088
MEM 426.859375 1706089646.3121
MEM 426.871094 1706089646.4147
MEM 426.906250 1706089646.5184
MEM 426.921875 1706089646.6197
MEM 427.285156 1706089646.7211
MEM 427.238281 1706089646.8237
MEM 427.378906 1706089646.9242
MEM 427.652344 1706089647.0291
MEM 427.621094 1706089647.1329
MEM 427.808594 1706089647.2344
MEM 428.332031 1706089647.3396
MEM 428.304688 1706089647.4409
MEM 428.718750 1706089647.5467
MEM 428.750000 1706089647.6483
MEM 428.718750 1706089647.7507
MEM 428.785156 1706089647.8513
MEM 428.785156 1706089647.9520
MEM 428.804688 1706089648.0572
MEM 428.988281 1706089648.1591
MEM 429.242188 1706089648.2654
MEM 429.210938 1706089648.3683
MEM 429.343750 1706089648.4716
MEM 429.687500 1706089648.5768
MEM 430.210938 1706089648.6825
MEM 430.308594 1706089648.7836
MEM 430.714844 1706089648.8886
MEM 430.734375 1706089648.9899
MEM 430.734375 1706089649.0924
MEM 430.824219 1706089649.1959
MEM 430.960938 1706089649.2969
MEM 430.960938 1706089649.3993
MEM 431.050781 1706089649.5017
MEM 431.609375 1706089649.6041
MEM 431.609375 1706089649.7058
MEM 431.847656 1706089649.8086
MEM 432.195312 1706089649.9118
MEM 432.195312 1706089650.0136
MEM 432.441406 1706089650.1158
MEM 432.503906 1706089650.2210
MEM 432.625000 1706089650.3216
MEM 432.730469 1706089650.4219
MEM 432.730469 1706089650.5225
MEM 432.847656 1706089650.6232
MEM 433.246094 1706089650.7255
MEM 433.214844 1706089650.8303
MEM 433.453125 1706089650.9306
MEM 433.960938 1706089651.0358
MEM 433.929688 1706089651.1405
MEM 434.132812 1706089651.2424
MEM 434.421875 1706089651.3460
MEM 434.457031 1706089651.4483
MEM 434.457031 1706089651.5494
MEM 434.457031 1706089651.6520
MEM 434.605469 1706089651.7572
MEM 434.605469 1706089651.8592
MEM 434.707031 1706089651.9659
MEM 435.054688 1706089652.0670
MEM 435.054688 1706089652.1715
MEM 435.230469 1706089652.2722
MEM 435.675781 1706089652.3775
MEM 435.816406 1706089652.4824
MEM 436.242188 1706089652.5850
MEM 436.531250 1706089652.6891
MEM 436.531250 1706089652.7915
MEM 436.539062 1706089652.8960
MEM 436.625000 1706089653.0003
MEM 436.593750 1706089653.1006
MEM 436.750000 1706089653.2010
MEM 437.128906 1706089653.3054
MEM 437.097656 1706089653.4063
MEM 437.378906 1706089653.5094
MEM 437.468750 1706089653.6109
MEM 437.839844 1706089653.7170
MEM 438.152344 1706089653.8173
MEM 438.269531 1706089653.9178
MEM 438.542969 1706089654.0225
MEM 438.574219 1706089654.1238
MEM 438.718750 1706089654.2283
MEM 438.718750 1706089654.3325
MEM 438.718750 1706089654.4355
MEM 438.761719 1706089654.5394
MEM 438.933594 1706089654.6401
MEM 438.980469 1706089654.7403
MEM 439.371094 1706089654.8445
MEM 439.636719 1706089654.9461
MEM 439.625000 1706089655.0466
MEM 440.167969 1706089655.1493
MEM 440.171875 1706089655.2511
MEM 440.382812 1706089655.3516
MEM 440.414062 1706089655.4524
MEM 440.406250 1706089655.5535
MEM 440.511719 1706089655.6566
MEM 440.628906 1706089655.7574
MEM 440.750000 1706089655.8593
MEM 440.917969 1706089655.9620
MEM 441.101562 1706089656.0632
MEM 441.250000 1706089656.1638
MEM 441.496094 1706089656.2669
MEM 441.750000 1706089656.3688
MEM 441.906250 1706089656.4740
MEM 442.550781 1706089656.5743
MEM 442.613281 1706089656.6794
MEM 442.582031 1706089656.7807
MEM 442.582031 1706089656.8838
MEM 442.753906 1706089656.9858
MEM 442.828125 1706089657.0868
MEM 442.828125 1706089657.1908
MEM 442.914062 1706089657.2951
MEM 443.296875 1706089657.4002
MEM 443.402344 1706089657.5032
MEM 443.734375 1706089657.6039
MEM 443.960938 1706089657.7065
MEM 444.171875 1706089657.8084
MEM 444.484375 1706089657.9136
MEM 444.484375 1706089658.0139
MEM 444.484375 1706089658.1184
MEM 444.484375 1706089658.2190
MEM 444.484375 1706089658.3193
MEM 444.753906 1706089658.4198
MEM 445.015625 1706089658.5205
MEM 445.015625 1706089658.6207
MEM 445.113281 1706089658.7249
MEM 445.355469 1706089658.8294
MEM 445.414062 1706089658.9346
MEM 445.875000 1706089659.0368
MEM 446.378906 1706089659.1418
MEM 446.378906 1706089659.2424
MEM 446.378906 1706089659.3476
MEM 446.398438 1706089659.4535
MEM 446.398438 1706089659.5543
MEM 446.433594 1706089659.6587
MEM 446.710938 1706089659.7591
MEM 446.710938 1706089659.8595
MEM 447.062500 1706089659.9633
MEM 447.628906 1706089660.0696
MEM 447.628906 1706089660.1708
MEM 447.839844 1706089660.2763
MEM 448.335938 1706089660.3815
MEM 448.367188 1706089660.4869
MEM 448.335938 1706089660.5874
MEM 448.335938 1706089660.6926
MEM 448.605469 1706089660.7952
MEM 448.679688 1706089660.8955
MEM 448.679688 1706089660.9958
MEM 449.046875 1706089661.0963
MEM 449.246094 1706089661.1965
MEM 449.214844 1706089661.3029
MEM 449.492188 1706089661.4038
MEM 450.046875 1706089661.5068
MEM 450.023438 1706089661.6117
MEM 450.203125 1706089661.7169
MEM 450.234375 1706089661.8198
MEM 450.203125 1706089661.9336
MEM 450.335938 1706089662.0354
MEM 450.304688 1706089662.1371
MEM 450.367188 1706089662.2374
MEM 450.843750 1706089662.3393
MEM 450.812500 1706089662.4418
MEM 450.941406 1706089662.5470
MEM 451.152344 1706089662.6490
MEM 451.539062 1706089662.7526
MEM 452.187500 1706089662.8538
MEM 452.191406 1706089662.9560
MEM 452.355469 1706089663.0598
MEM 452.378906 1706089663.1615
MEM 452.378906 1706089663.2665
MEM 452.441406 1706089663.3694
MEM 452.500000 1706089663.4703
MEM 452.500000 1706089663.5727
MEM 452.941406 1706089663.6734
MEM 452.941406 1706089663.7769
MEM 453.160156 1706089663.8811
MEM 453.582031 1706089663.9875
MEM 453.578125 1706089664.0879
